gauge_id,gauge_name,main_effect_x1_NSE,main_effect_x2_NSE,main_effect_x3_NSE,main_effect_x4_NSE,total_effect_x1_NSE,total_effect_x2_NSE,total_effect_x3_NSE,total_effect_x4_NSE,main_effect_x1_logNSE,main_effect_x2_logNSE,main_effect_x3_logNSE,main_effect_x4_logNSE,total_effect_x1_logNSE,total_effect_x2_logNSE,total_effect_x3_logNSE,total_effect_x4_logNSE,main_effect_x1_avr,main_effect_x2_avr,main_effect_x3_avr,main_effect_x4_avr,total_effect_x1_avr,total_effect_x2_avr,total_effect_x3_avr,total_effect_x4_avr,obs_missing,start_date,end_date,river,area
40017,Dudwell at Burwash,0.055302,0.28434,0.034088,0.075287,0.23169,0.71576,0.4127,0.1924,0.066439,0.63906,0.03285,0.015604,0.17542,0.8491,0.21487,0.10039,0.050597,0.56199,0.029378,0.047768,0.12617,0.81679,0.27868,0.1423,0,1990-01-01,1999-12-31,River Dudwell,26.29
40018,Darent at Lullingstone,0.25346,0.28318,0.083809,0.0003454,0.36854,0.59553,0.34099,0.076819,0.054261,0.64958,0.029568,0.0010425,0.15524,0.86473,0.21749,0.082123,0.22825,0.33757,0.076338,0.0003827,0.32313,0.62504,0.32305,0.075288,4.4,1990-01-01,1999-12-31,River Darent,122.24
4001,Conon at Moy Bridge,0.050112,0.22644,0.1923,0.29453,0.16401,0.33068,0.33663,0.33927,0.14769,0.22456,0.24797,0.0028116,0.32566,0.49101,0.56892,0.091145,0.13998,0.25345,0.26477,0.026342,0.28578,0.44277,0.53719,0.10432,0,1990-01-01,1999-12-31,River Conon,962.45
40020,Eridge Stream at Hendal Bridge,0.066244,0.11147,0.044887,0.18235,0.28439,0.49244,0.37909,0.35224,0.055356,0.44502,0.073955,0.026478,0.29323,0.75067,0.3742,0.19037,0.073497,0.38961,0.064406,0.092693,0.22093,0.67244,0.37388,0.24942,0,1990-01-01,1999-12-31,River Eridge Stream,52.74
40021,Hexden Channel at Hopemill Bridge Sandhurst,0.067534,0.21366,0.03314,0.062027,0.29749,0.70019,0.4407,0.19865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9,1990-01-01,1999-12-31,River Hexden Channel,32.09
40022,Great Stour at Chart Leacon,0.15445,0.10137,0.16691,0.0043159,0.41901,0.48477,0.58717,0.11895,0.064107,0.10107,0.29849,0.0065513,0.40095,0.47255,0.74037,0.16188,0.13912,0.12297,0.28828,0.0071776,0.3599,0.34149,0.6576,0.1347,12.2,2000-01-01,2009-12-31,River Great Stour,66.96
40033,Dour at Crabble Mill,0.36447,0.20883,0.14379,0.00050982,0.46443,0.43013,0.34581,0.05098,0.35937,0.20086,0.23153,0.00043971,0.49228,0.3226,0.35751,0.068138,0.37975,0.21704,0.16111,0.00050101,0.46231,0.39135,0.33513,0.047606,0,1990-01-01,1999-12-31,River Dour,44.93
4003,Alness at Alness,0.011066,0.20494,0.015412,0.39391,0.086662,0.41638,0.22035,0.47446,0.062798,0.38514,0.068426,0.070465,0.35849,0.72987,0.3771,0.21703,0.018231,0.39656,0.050973,0.24378,0.14485,0.62575,0.304,0.35149,0,1990-01-01,1999-12-31,River Alness,202.38
4005,Meig at Glenmeanie,0.0090384,0.062673,0.019936,0.77206,0.038812,0.095538,0.097049,0.84166,0.10133,0.36398,0.20027,0.24421,0.15415,0.4735,0.29746,0.28101,0.018351,0.23044,0.11048,0.56483,0.040622,0.29351,0.1989,0.61396,0,1990-01-01,1999-12-31,River Meig,123.67
4006,Bran at Dosmucheran,0.00044314,0.015701,0.053475,0.84341,0.027031,0.033879,0.1034,0.90062,0.13876,0.27784,0.25238,0.25342,0.1967,0.3821,0.33566,0.29185,0.04148,0.11793,0.15997,0.63216,0.063868,0.1628,0.2218,0.6753,0,1990-01-01,1999-12-31,River Bran,117.53
41001,Nunningham Stream at Tilley Bridge,0.096155,0.098795,0.039272,0.19235,0.30737,0.42665,0.3465,0.38201,0.078668,0.65169,0.058515,0.010359,0.12408,0.84006,0.2184,0.059842,0.096407,0.55295,0.064081,0.045417,0.13847,0.76524,0.24834,0.12406,0,1990-01-01,1999-12-31,River Nunningham Stream,17.11
41003,Cuckmere at Sherman Bridge,0.064492,0.37,0.013991,0.05914,0.19612,0.76847,0.34026,0.16975,0.04513,0.67718,0.082682,0.0058592,0.0692,0.8651,0.24685,0.035724,0.021793,0.63514,0.04104,0.02706,0.05154,0.89315,0.26294,0.092041,14.3,1990-01-01,1999-12-31,River Cuckmere,130.33
41004,Ouse at Barcombe Mills,0.20566,0.41465,0.074467,0.002578,0.26969,0.65804,0.30127,0.047881,0.033403,0.72665,0.042668,0.0039618,0.055975,0.91784,0.20879,0.031295,0.11945,0.5459,0.035093,0.0031224,0.16384,0.79693,0.26732,0.048031,0.4,2000-01-01,2009-12-31,River Ouse,400.61
41005,Ouse at Gold Bridge,0.051241,0.1787,0.030988,0.088349,0.29203,0.65468,0.44988,0.23302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1,1990-01-01,1999-12-31,River Ouse,182.66
41006,Uck at Isfield,0.12077,0.068175,0.067637,0.24023,0.32524,0.33231,0.31332,0.43466,0.044435,0.49771,0.065287,0.024717,0.25542,0.78258,0.33705,0.17284,0.061643,0.44161,0.05717,0.085336,0.20795,0.7214,0.34052,0.23935,1.8,1990-01-01,1999-12-31,River Uck,89.16
41009,Rother at Hardham,0.22105,0.26151,0.092299,0.0047538,0.3658,0.58089,0.38419,0.071827,0.052283,0.16159,0.23002,0.0076728,0.42784,0.53834,0.66351,0.17651,0.19417,0.2825,0.15802,0.0074246,0.32947,0.48998,0.43065,0.090095,0,1990-01-01,1999-12-31,River Rother,360.76
41011,Rother at Iping Mill,0.16108,0.20048,0.088464,0.035648,0.36504,0.59026,0.4291,0.1195,0.12981,0.067091,0.33801,0.004251,0.41601,0.39067,0.73015,0.12824,0.21691,0.060857,0.33951,0.020053,0.43708,0.23498,0.65472,0.12871,0,1990-01-01,1999-12-31,River Rother,156.94
41012,Adur E Branch at Sakeham,0.1343,0.052639,0.10329,0.29113,0.3339,0.24613,0.28508,0.4936,0.037125,0.41862,0.073955,0.037678,0.3022,0.76214,0.40967,0.21024,0.06965,0.36348,0.065012,0.12183,0.23388,0.67047,0.37731,0.2951,3.9,1990-01-01,1999-12-31,River Adur E Branch,93.62
41013,Huggletts Stream at Henley Bridge,0.07084,0.14428,0.03833,0.14955,0.27776,0.53853,0.39097,0.32097,0.058545,0.67697,0.039704,0.010663,0.11912,0.87377,0.20459,0.069291,0.072185,0.57161,0.04616,0.046608,0.12504,0.80179,0.24808,0.13557,4.8,1990-01-01,1999-12-31,River Huggletts Stream,14.18
41014,Arun at Pallingham,0.22572,0.07127,0.18693,0.16251,0.37979,0.32518,0.36591,0.33111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1,1990-01-01,1999-12-31,River Arun,396.85
41016,Cuckmere at Cowbeech,0.050534,0.14939,0.0313,0.15506,0.26184,0.55947,0.39758,0.32367,0.086638,0.63051,0.049772,0.014919,0.16015,0.82653,0.21675,0.084982,0.087578,0.52935,0.051189,0.059361,0.14791,0.7618,0.26343,0.15777,0,1990-01-01,1999-12-31,River Cuckmere,19.09
41019,Arun at Alfoldean,0.34223,0.036918,0.16796,0.25107,0.47616,0.1336,0.2584,0.42838,0.10006,0.56229,0.079685,0.024106,0.18802,0.78069,0.26261,0.12408,0.18387,0.39554,0.12353,0.084603,0.24168,0.59151,0.28677,0.20074,0,1990-01-01,1999-12-31,River Arun,151.63
41020,Bevern Stream at Clappers Bridge,0.22165,0.045161,0.11263,0.32416,0.36196,0.17981,0.26148,0.47868,0.15353,0.54862,0.12572,0.012636,0.17614,0.70569,0.26168,0.042107,0.20229,0.40528,0.15339,0.068699,0.22234,0.5571,0.28638,0.12292,2.5,1990-01-01,1999-12-31,River Bevern Stream,35.48
41022,Lod at Halfway Bridge,0.062457,0.13769,0.075811,0.21489,0.24344,0.44598,0.34076,0.37912,0.10504,0.59975,0.089145,0.014683,0.15803,0.78471,0.24379,0.069663,0.10597,0.49359,0.10106,0.071593,0.1462,0.69937,0.28207,0.15596,0,1990-01-01,1999-12-31,River Lod,52.44
41023,Lavant at Graylingwell,0.29074,0.33003,0.10752,0.00071483,0.35866,0.55395,0.30895,0.043109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Lavant,86.2
41025,Loxwood Stream at Drungewick,0.36451,0.032639,0.19917,0.28014,0.4685,0.093422,0.26742,0.42952,0.13009,0.5528,0.13824,0.0093525,0.15485,0.72319,0.28499,0.044309,0.21468,0.37213,0.19828,0.057972,0.23592,0.51301,0.3191,0.1144,0,1990-01-01,1999-12-31,River Loxwood Stream,93.01
41027,Rother at Princes Marsh,0.055749,0.20655,0.030193,0.10789,0.27753,0.65044,0.40488,0.22574,0.096109,0.059553,0.31394,0.0082323,0.44524,0.42615,0.74338,0.15494,0.11674,0.10459,0.28613,0.033595,0.39747,0.38753,0.6811,0.1744,0,1990-01-01,1999-12-31,River Rother,36.22
41028,Chess Stream at Chess Bridge,0.028928,0.22836,0.024088,0.12024,0.22803,0.66496,0.40696,0.26071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1990-01-01,1999-12-31,River Chess Stream,25.01
41029,Bull at Lealands,0.079968,0.11618,0.053851,0.18879,0.27724,0.45991,0.3579,0.36952,0.10346,0.61488,0.07792,0.011483,0.1472,0.79606,0.23218,0.058794,0.11439,0.48727,0.085393,0.062287,0.1578,0.70339,0.27418,0.14986,0,1990-01-01,1999-12-31,River Bull,40.35
42001,Wallington at North Fareham,0.19926,0.39202,0.055083,0.0043091,0.28505,0.69209,0.3019,0.066201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8,1990-01-01,1999-12-31,River Wallington,111.67
42003,Lymington at Brockenhurst,0.1047,0.32973,0.026849,0.049827,0.26028,0.71859,0.35382,0.13842,0.13889,0.53615,0.14697,0.014674,0.16787,0.70144,0.28776,0.050956,0.022135,0.55217,0.033906,0.045103,0.085777,0.86385,0.31092,0.12512,1.8,1990-01-01,1999-12-31,River Lymington,99.87
42004,Test at Broadlands,0.3519,0.15753,0.15229,0.00013634,0.49625,0.41756,0.38397,0.060231,0.19896,0.076678,0.38399,0.0001942,0.38583,0.31262,0.67354,0.096901,0.40454,0.048992,0.32643,4.4592e-05,0.53151,0.14328,0.4914,0.062971,0,1990-01-01,1999-12-31,River Test,1034.7
42006,Meon at Mislingford,0.33856,0.14164,0.20734,0.00069025,0.47633,0.37202,0.43104,0.054823,0.24344,0.074363,0.35282,0.00040807,0.47306,0.25477,0.59268,0.10447,0.34815,0.13203,0.28633,0.00061104,0.46498,0.24485,0.46133,0.056232,0,1990-01-01,1999-12-31,River Meon,75.85
42008,Cheriton Stream at Sewards Bridge,0.33162,0.25746,0.12925,0.00042726,0.41951,0.48432,0.33266,0.046024,0.24511,0.11386,0.31883,0.00030875,0.469,0.30596,0.55017,0.10525,0.3461,0.24892,0.16766,0.00039919,0.42297,0.41476,0.34202,0.045464,0,1990-01-01,1999-12-31,River Cheriton Stream,74.34
42010,Itchen at Highbridge & Allbrook Total,0.39569,0.036895,0.23597,0.00022457,0.59952,0.27083,0.46001,0.060435,0.15946,0.21684,0.32167,0.00018511,0.28666,0.44635,0.58994,0.074505,0.28786,0.10655,0.38768,9.8567e-05,0.40689,0.2024,0.57666,0.061885,0,1990-01-01,1999-12-31,River Itchen,339.92
42011,Hamble at Frogmill,0.26742,0.27537,0.092397,0.004772,0.38471,0.57392,0.33563,0.067692,0.13644,0.381,0.13469,0.0062627,0.35562,0.61727,0.37712,0.12189,0.24902,0.34386,0.11332,0.0059073,0.33425,0.55149,0.32191,0.0697,0,1990-01-01,1999-12-31,River Hamble,55.25
42016,Itchen at Easton,0.42792,0.027167,0.24731,0.000351,0.61851,0.23685,0.44872,0.05403,0.17153,0.23472,0.30767,0.00018644,0.28574,0.45529,0.56237,0.068519,0.28333,0.13766,0.36814,0.00015276,0.38877,0.2432,0.55355,0.057244,3.5,1990-01-01,1999-12-31,River Itchen,234.17
42017,Hermitage Stream at Havant,0.067408,0.092815,0.039051,0.12087,0.42583,0.55946,0.40553,0.27512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Hermitage Stream,17.33
42024,Test at Chilbolton Total,0.37955,0.11902,0.18047,0.0002743,0.53005,0.36404,0.4007,0.059075,0.19551,0.12414,0.36726,0.00019292,0.35099,0.34793,0.6381,0.084215,0.40812,0.019643,0.37665,0.00014378,0.53171,0.088642,0.52938,0.059963,0.8,1990-01-01,1999-12-31,River Test,478.43
42026,Wallop Brook at Bossington,0.25743,0.14308,0.22324,0.0010419,0.42334,0.4034,0.5,0.072395,0.10359,0.55812,0.053021,0.00027798,0.24156,0.76036,0.25195,0.10337,0.19301,0.23284,0.19741,0.00097345,0.33654,0.47498,0.4778,0.077216,1.2,2000-01-01,2009-12-31,River Wallop Brook,61.13
42027,Dever at Bransbury,0.24782,0.22523,0.16647,0.00035282,0.36935,0.50301,0.42759,0.069646,0.12798,0.093648,0.36477,0.00022181,0.40614,0.36096,0.68044,0.13456,0.25241,0.21677,0.22659,0.0002865,0.36278,0.41355,0.4524,0.071852,0,2000-01-01,2009-12-31,River Dever,122.36
43005,Avon at Amesbury,0.20767,0.070282,0.21431,0.00027989,0.47205,0.43639,0.56468,0.1086,0.12114,0.077827,0.41784,0.00021579,0.33464,0.336,0.74787,0.11861,0.21022,0.043292,0.42806,9.7938e-05,0.4018,0.17504,0.68388,0.10562,0,1990-01-01,1999-12-31,River Avon,326.47
43006,Nadder at Wilton,0.19531,0.12594,0.18995,0.0030881,0.42061,0.46657,0.53779,0.085496,0.14038,0.050195,0.38085,0.0010988,0.40934,0.3343,0.73887,0.12222,0.22663,0.054103,0.39106,0.0027209,0.42637,0.17932,0.66507,0.098058,0,1990-01-01,1999-12-31,River Nadder,215.63
43007,Stour at Throop,0.080032,0.1104,0.07202,0.016566,0.37967,0.58474,0.59263,0.15522,0.060393,0.25982,0.14312,0.0027436,0.40883,0.60744,0.54707,0.18835,0.087535,0.22987,0.13872,0.011713,0.32025,0.49736,0.56846,0.17226,0,1990-01-01,1999-12-31,River Stour,1062.08
43008,Wylye at South Newton,0.25318,0.20591,0.17041,0.00049575,0.39038,0.48956,0.43558,0.069083,0.15606,0.25357,0.25541,0.00015409,0.37572,0.45258,0.48375,0.11234,0.2438,0.24449,0.21314,0.00034545,0.35496,0.42948,0.43245,0.068508,0,1990-01-01,1999-12-31,River Wylye,448.17
43009,Stour at Hammoon,0.20935,0.074089,0.16293,0.21899,0.34096,0.29582,0.32919,0.39067,0.14515,0.54583,0.092831,0.018121,0.2146,0.73629,0.25051,0.089255,0.19897,0.3725,0.13758,0.085191,0.2421,0.56281,0.29896,0.18717,0,1990-01-01,1999-12-31,River Stour,518.75
43014,East Avon at Upavon,0.25987,0.19352,0.13666,0.00048566,0.40949,0.52995,0.41185,0.085813,0.18793,0.066087,0.40327,0.00041554,0.37932,0.30938,0.69138,0.10419,0.32937,0.069558,0.34647,0.00046616,0.45832,0.20267,0.53355,0.085104,0,1990-01-01,1999-12-31,River East Avon,85.83
43017,West Avon at Upavon,0.096122,0.2242,0.1002,0.0025222,0.296,0.68682,0.50991,0.13089,0.050236,0.55344,0.060872,0.0010067,0.20649,0.79798,0.29302,0.1301,0.074184,0.38135,0.089647,0.0022178,0.20217,0.71404,0.42071,0.12533,0,1990-01-01,1999-12-31,River West Avon,84.63
43018,Allen at Walford Mill,0.26315,0.12462,0.22096,0.00048451,0.45307,0.39307,0.50566,0.068432,0.10089,0.22605,0.24748,0.00018429,0.38598,0.47468,0.55991,0.14912,0.22453,0.17501,0.26025,0.00033712,0.38785,0.35129,0.51966,0.076784,0,1990-01-01,1999-12-31,River Allen,170.88
43021,Avon at Knapp Mill,0.20714,0.069426,0.23564,0.00036942,0.47136,0.39481,0.58394,0.091944,0.1204,0.053258,0.39626,0.00025103,0.38361,0.33578,0.7594,0.12682,0.19651,0.044982,0.42412,0.0001329,0.40725,0.17047,0.70473,0.10395,0.8,1990-01-01,1999-12-31,River Avon,1712.31
44001,Frome at East Stoke Total,0.28824,0.16902,0.19873,0.00027398,0.42911,0.42074,0.44894,0.055661,0.18962,0.062678,0.35466,0.00057422,0.43071,0.32387,0.68293,0.10365,0.33743,0.042088,0.37876,0.00045221,0.49111,0.12129,0.57886,0.069273,0,1990-01-01,1999-12-31,River Frome,414.59
44002,Piddle at Baggs Mill,0.32684,0.16118,0.19829,0.00016291,0.46224,0.38856,0.42755,0.049575,0.1887,0.027719,0.37631,0.00026517,0.46023,0.28246,0.70643,0.11356,0.34987,0.08413,0.33159,4.6162e-05,0.4881,0.17136,0.51882,0.059483,0,1990-01-01,1999-12-31,River Piddle,183.79
44006,Sydling Water at Sydling St Nicholas,0.29175,0.1958,0.21615,0.0016772,0.40288,0.4085,0.44505,0.050144,0.21867,0.019563,0.3847,0.00052218,0.46899,0.2462,0.68169,0.10885,0.3334,0.1063,0.3428,0.0014445,0.45565,0.18778,0.52022,0.058465,0,1990-01-01,1999-12-31,River Sydling Water,12.05
44009,Wey at Broadwey,0.07674,0.69867,0.058535,0.00013235,0.12632,0.82221,0.20527,0.010421,0.099753,0.33523,0.27772,0.00019015,0.1982,0.56204,0.53973,0.064364,0.073189,0.38484,0.26204,0.00018113,0.16405,0.60243,0.51956,0.059903,0,1990-01-01,1999-12-31,River Wey,8
44011,Asker at East Bridge Bridport,0.17584,0.31965,0.10498,0.020197,0.2791,0.63407,0.37959,0.087488,0.17014,0.040924,0.32845,0.0069422,0.47552,0.36444,0.68834,0.13542,0.25252,0.15172,0.29047,0.019461,0.40359,0.30109,0.52295,0.1104,11.6,1995-01-01,2004-12-31,River Asker,48.52
45001,Exe at Thorverton,0.25353,0.08488,0.18088,0.31625,0.32339,0.22113,0.28393,0.40186,0.16081,0.24626,0.10979,0.022229,0.47935,0.58971,0.4535,0.21888,0.26347,0.14981,0.15241,0.13385,0.42186,0.36713,0.39516,0.28521,0,1990-01-01,1999-12-31,River Exe,608.16
45003,Culm at Woodmill,0.013487,0.16867,0.02684,0.17462,0.19872,0.60469,0.39386,0.32577,0.072553,0.073078,0.2548,0.019382,0.45956,0.4952,0.73129,0.17123,0.058603,0.1324,0.21061,0.075229,0.34415,0.47868,0.6543,0.22813,0,1990-01-01,1999-12-31,River Culm,228.91
45004,Axe at Whitford,0.040947,0.05652,0.08077,0.44005,0.19834,0.21738,0.25588,0.61102,0.065949,0.073837,0.20233,0.031005,0.49605,0.53065,0.71252,0.18188,0.033604,0.11913,0.12524,0.12398,0.38182,0.542,0.60336,0.27707,0,1990-01-01,1999-12-31,River Axe,288.56
45005,Otter at Dotton,0.026596,0.24936,0.020988,0.13973,0.18845,0.66721,0.37478,0.26854,0.097823,0.075495,0.23455,0.021569,0.49474,0.48702,0.69152,0.17242,0.10106,0.16222,0.19052,0.072682,0.36607,0.47088,0.58478,0.21479,0,1990-01-01,1999-12-31,River Otter,202.83
45009,Exe at Pixton,0.1495,0.072178,0.16706,0.30927,0.24875,0.27174,0.36773,0.40451,0.0138,0.064255,0.24032,0.0069885,0.46584,0.49919,0.79316,0.20892,0.03755,0.097466,0.20587,0.072071,0.38877,0.40297,0.69551,0.26649,0,1990-01-01,1999-12-31,River Exe,147.82
45012,Creedy at Cowley,0.24763,0.084079,0.123,0.16625,0.38196,0.36178,0.32739,0.33158,0.19527,0.49458,0.080559,0.012859,0.28673,0.68926,0.24448,0.10294,0.25675,0.33362,0.11318,0.065015,0.31594,0.53713,0.29128,0.18064,0.6,1990-01-01,1999-12-31,River Creedy,263.63
46003,Dart at Austins Bridge,0.014565,0.038675,0.036547,0.64453,0.10566,0.13413,0.16881,0.69745,0.037917,0.056937,0.21211,0.039913,0.49744,0.48411,0.72749,0.21189,0.040049,0.073154,0.16387,0.24416,0.33444,0.29974,0.52072,0.37139,0,1990-01-01,1999-12-31,River Dart,249.99
46005,East Dart at Bellever,0.01097,0.013268,0.003325,0.801,0.071818,0.056247,0.10203,0.88246,0.069541,0.04934,0.17387,0.095986,0.48888,0.46501,0.64897,0.23941,0.060069,0.044632,0.09763,0.35902,0.31183,0.26425,0.40187,0.46985,0,1990-01-01,1999-12-31,River East Dart,22.27
46008,Avon at Loddiswell,0.02541,0.11786,0.063669,0.42756,0.12892,0.32185,0.27498,0.50029,0.10435,0.22543,0.12773,0.032614,0.47372,0.57315,0.5198,0.2262,0.087821,0.23729,0.11962,0.19282,0.29688,0.44418,0.42351,0.33179,4,1990-01-01,1999-12-31,River Avon,102.22
46014,Teign at Chudleigh,0.02523,0.18329,0.058683,0.20794,0.17739,0.52821,0.40581,0.29647,0.090379,0.39833,0.070286,0.035254,0.38233,0.70415,0.38465,0.18906,0.051464,0.37955,0.079882,0.13666,0.20674,0.6103,0.39488,0.2521,1.3,2004-01-01,2013-12-31,River Teign,232.28
47001,Tamar at Gunnislake,0.28211,0.081977,0.14431,0.34413,0.34916,0.19377,0.23393,0.43272,0.23776,0.3392,0.079124,0.027498,0.44741,0.58938,0.31175,0.17281,0.33286,0.17617,0.1209,0.14937,0.43647,0.35216,0.29999,0.26746,0,1990-01-01,1999-12-31,River Tamar,920.22
47004,Lynher at Pillaton Mill,0.306,0.22472,0.086602,0.21255,0.38805,0.34156,0.21325,0.27732,0.050135,0.057092,0.26499,0.0061761,0.46211,0.45125,0.77653,0.19574,0.14589,0.10523,0.20803,0.054377,0.42865,0.36178,0.61955,0.21639,0,1990-01-01,1999-12-31,River Lynher,135.29
47005,Ottery at Werrington Park,0.29612,0.090075,0.16685,0.40118,0.34289,0.12816,0.22309,0.47608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Ottery,121.66
47008,Thrushel at Tinhay,0.024498,0.20653,0.04674,0.21663,0.15189,0.57822,0.36365,0.34289,0.017999,0.33922,0.081521,0.034289,0.39183,0.74264,0.47959,0.20637,0.027255,0.37446,0.069287,0.13444,0.19341,0.67404,0.40832,0.27909,0,1990-01-01,1999-12-31,River Thrushel,112.72
47009,Tiddy at Tideford,0.32072,0.11792,0.11677,0.11854,0.44265,0.32987,0.34332,0.23401,0.099755,0.12319,0.19756,0.0041037,0.48937,0.48834,0.64695,0.21109,0.21908,0.10201,0.1857,0.037085,0.47279,0.32589,0.56187,0.21997,0,1990-01-01,1999-12-31,River Tiddy,37.4
47011,Plym at Carn Wood,0.029228,0.26633,0.094712,0.24185,0.11734,0.50608,0.35364,0.30189,0.079823,0.47188,0.063332,0.04824,0.33582,0.7235,0.35055,0.1856,0.029949,0.46453,0.079639,0.16042,0.15931,0.64589,0.33685,0.24718,2.9,2000-01-01,2009-12-31,River Plym,79.5
47014,Walkham at Horrabridge,0.018927,0.060844,0.097662,0.45931,0.1405,0.22641,0.29794,0.53263,0.060498,0.058561,0.32478,0.016004,0.40085,0.41638,0.77948,0.16463,0.056094,0.072552,0.31546,0.099508,0.33686,0.31087,0.69427,0.22957,0,1990-01-01,1999-12-31,River Walkham,44.24
47018,Thrushel at Hayne Bridge,0.31178,0.10083,0.15224,0.36167,0.36863,0.16245,0.21833,0.44916,0.33498,0.37001,0.15298,0.019456,0.36535,0.49239,0.25386,0.054199,0.42115,0.15227,0.20704,0.12937,0.44135,0.24151,0.28272,0.18208,0,1990-01-01,1999-12-31,River Thrushel,57.77
48003,Fal at Tregony,0.041793,0.16706,0.19015,0.059061,0.22264,0.56446,0.60668,0.16321,0.052784,0.059865,0.31436,0.0054554,0.44471,0.42194,0.77857,0.16702,0.05526,0.11916,0.34726,0.026973,0.32607,0.33428,0.74671,0.16847,0,1990-01-01,1999-12-31,River Fal,89.03
48004,Warleggan at Trengoffe,0.055442,0.11629,0.34867,0.079912,0.25755,0.34775,0.64381,0.16886,0.087368,0.083803,0.36992,0.0021828,0.36026,0.37752,0.76419,0.12971,0.069974,0.10644,0.42563,0.012639,0.30347,0.29294,0.77277,0.12863,0,1990-01-01,1999-12-31,River Warleggan,25.26
48005,Kenwyn at Truro,0.17698,0.090132,0.15376,0.039216,0.40741,0.46822,0.56547,0.17469,0.051231,0.11132,0.25724,0.0029944,0.45789,0.47243,0.71939,0.18845,0.10784,0.12607,0.26933,0.016883,0.39146,0.35224,0.69296,0.18601,0,1990-01-01,1999-12-31,River Kenwyn,19.02
48011,Fowey at Restormel,0.035361,0.22806,0.16597,0.071288,0.17989,0.58208,0.55275,0.1611,0.046561,0.19804,0.22325,0.006459,0.42543,0.51927,0.63433,0.18561,0.052235,0.26304,0.24244,0.035246,0.27375,0.46244,0.59194,0.16999,0,1990-01-01,1999-12-31,River Fowey,167.2
49001,Camel at Denby,0.12813,0.10834,0.16282,0.1341,0.30003,0.42124,0.49074,0.24843,0.040734,0.074688,0.28519,0.0060768,0.44402,0.44905,0.77008,0.18934,0.075585,0.10512,0.29942,0.042894,0.35684,0.34116,0.71884,0.20492,0,1990-01-01,1999-12-31,River Camel,209.94
49002,Hayle at St Erth,0.08082,0.048326,0.405,0.0001774,0.32701,0.3356,0.76759,0.11444,0.10172,0.061265,0.39841,0.00023863,0.3749,0.33612,0.77029,0.12169,0.098672,0.058376,0.49154,0.00010335,0.3242,0.19061,0.80437,0.11317,1.6,1990-01-01,1999-12-31,River Hayle,48.58
49004,Gannel at Gwills,0.094279,0.13301,0.16016,0.027467,0.31488,0.58432,0.61791,0.16695,0.099893,0.25181,0.15625,0.0052518,0.43597,0.56524,0.5312,0.18169,0.12015,0.23209,0.1929,0.018478,0.32616,0.48142,0.5712,0.17336,0,1990-01-01,1999-12-31,River Gannel,40.83
50001,Taw at Umberleigh,0.29784,0.068996,0.1896,0.31281,0.35663,0.18049,0.27192,0.40481,0.30539,0.40206,0.11912,0.017542,0.37345,0.55349,0.23967,0.083244,0.37366,0.20515,0.18039,0.11463,0.41091,0.33202,0.28528,0.1888,0,1990-01-01,1999-12-31,River Taw,832.97
50002,Torridge at Torrington,0.25432,0.057046,0.18799,0.42686,0.30592,0.11416,0.24869,0.51238,0.31253,0.39498,0.13267,0.025761,0.35965,0.52896,0.2407,0.07168,0.36446,0.18667,0.19654,0.15705,0.39011,0.28523,0.28056,0.21326,0,1990-01-01,1999-12-31,River Torridge,664.25
50006,Mole at Woodleigh,0.25529,0.066959,0.18527,0.36281,0.30849,0.1785,0.27035,0.44502,0.26611,0.36479,0.09624,0.020357,0.42697,0.57372,0.28107,0.15352,0.33427,0.19472,0.15528,0.14025,0.41629,0.34854,0.30171,0.24868,0,1990-01-01,1999-12-31,River Mole,327
50007,Taw at Taw Bridge,0.14262,0.049597,0.094549,0.48889,0.23102,0.16502,0.21513,0.58464,0.20548,0.33916,0.072134,0.041737,0.44417,0.608,0.32721,0.18554,0.23503,0.22245,0.092124,0.20771,0.35879,0.40553,0.29947,0.32257,0,1990-01-01,1999-12-31,River Taw,72.23
50008,Lew at Gribbleford Bridge,0.13649,0.051171,0.14241,0.48507,0.2084,0.15347,0.2511,0.60113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1990-01-01,1999-12-31,River Lew,71.22
